url,status,final_url,locale,title,h1,canonical,robots,x_robots_tag,content_sha256,visible_text_sha256,content_bytes,visible_text_chars,seconds,truncated,error,source_ids,canonical_duplicate_group,exact_text_duplicate_group,canonical_recommendation,canonical_recommendation_evidence,decision
https://psitrends.com/index.php?id=127&option=com_quix&view=page,200,https://psitrends.com/index.php?id=127&option=com_quix&view=page,en-gb,1st lvl. Personality Therapy (homeopathy),"[""Personality Therapy""]",[],[],,fbb1d9b9a8abe2b3c9b5e82944b0f1214cd7df7fe3c9d5e43aa420a0d3db94d1,ace24b9c0587006ce7814d01f860a8b858610da31b3aaa54863906a926bbef8e,95192,10403,0.68,False,,"[{""type"": ""quix"", ""id"": ""127"", ""language"": ""en-GB""}, {""type"": ""menu_exact"", ""id"": ""338"", ""language"": ""en-GB""}]",,ace24b9c0587006ce7814d01f860a8b858610da31b3aaa54863906a926bbef8e,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=128&option=com_quix&view=page,200,https://psitrends.com/index.php?id=128&option=com_quix&view=page,en-gb,2nd lvl. Trauma Therapy (homeopathy of subpersonalities),"[""Trauma Therapy""]",[],[],,ed88287475193f204c568880f4feb09004cd4158f13a70adbcc87e8a820268ef,d31bbf253059782e6d1cb41a5953a83e1bb818e365371639ecec8631273851c6,112008,12893,0.81,False,,"[{""type"": ""quix"", ""id"": ""128"", ""language"": ""en-GB""}, {""type"": ""menu_exact"", ""id"": ""339"", ""language"": ""en-GB""}]",,d31bbf253059782e6d1cb41a5953a83e1bb818e365371639ecec8631273851c6,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=129&option=com_quix&view=page,200,https://psitrends.com/index.php?id=129&option=com_quix&view=page,en-gb,3rd lvl. Support Therapy (deep homeopathy),"[""Support Therapy""]",[],[],,677c18bdfff00d9e009f8108f6de5774842bced9f8bdf39922a346e0d5408089,0e4dbd5988c43f20be54dfa238ad085ffc6bcdd4a8a4fc8e70e1a7bd9ba11770,155025,16882,0.806,False,,"[{""type"": ""quix"", ""id"": ""129"", ""language"": ""en-GB""}, {""type"": ""menu_exact"", ""id"": ""340"", ""language"": ""en-GB""}]",,0e4dbd5988c43f20be54dfa238ad085ffc6bcdd4a8a4fc8e70e1a7bd9ba11770,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=130&option=com_quix&view=page,200,https://psitrends.com/index.php?id=130&option=com_quix&view=page,en-gb,4th level. Spirit and Family Therapy (sacred homeopathy),"[""Spirit and Family Therapy""]",[],[],,24a8811a94ecf8695b0083040bf4c84ede503269dfe834ac0db9a101112de61e,aa5a2fdf511d92a3e0c2209a1b98a9380001b330ac3a7fea13cc5b63447921fb,146047,15790,0.777,False,,"[{""type"": ""quix"", ""id"": ""130"", ""language"": ""en-GB""}, {""type"": ""menu_exact"", ""id"": ""341"", ""language"": ""en-GB""}]",,aa5a2fdf511d92a3e0c2209a1b98a9380001b330ac3a7fea13cc5b63447921fb,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=131&option=com_quix&view=page,200,https://psitrends.com/index.php?id=131&option=com_quix&view=page,en-gb,Аcademy of archetypal consulting,"[""Мандалы и Артефакты""]",[],[],,64c6211ffcadcf0f7ac3078cb0eca88216c8b413bd380ee332780abf30f5445c,2e45f6c1dd47b6bec882705ebebc153136dde15cdd12dde0c9a99f16869ca391,49892,2798,0.717,False,,"[{""type"": ""quix"", ""id"": ""131"", ""language"": ""ru-RU""}, {""type"": ""menu_exact"", ""id"": ""342"", ""language"": ""ru-RU""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=132&option=com_quix&view=page,200,https://psitrends.com/index.php?id=132&option=com_quix&view=page,en-gb,Аcademy of archetypal consulting,"[""Мандала Великой Матери""]",[],[],,deec270ee92b580b8800b3f748a9a5140111d2247963ad890322560c10316de0,fd38570522523239967cdf6efee84995003b3d8608b79e97e02cdceeda362b74,83174,8402,0.712,False,,"[{""type"": ""quix"", ""id"": ""132"", ""language"": ""ru-RU""}, {""type"": ""menu_exact"", ""id"": ""343"", ""language"": ""ru-RU""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=133&option=com_quix&view=page,200,https://psitrends.com/index.php?id=133&option=com_quix&view=page,en-gb,Аcademy of archetypal consulting,"[""Мандала Великого Отца""]",[],[],,4353a7a8b40de262bba742718ab740c0c0f4c7c0f6c0a8029b5e7015d8e253a1,2fb0d0c6b03d6cbabcd334603eb480e67e1568042e040e753295b34f7d84ad5a,60089,4119,0.722,False,,"[{""type"": ""quix"", ""id"": ""133"", ""language"": ""ru-RU""}, {""type"": ""menu_exact"", ""id"": ""344"", ""language"": ""ru-RU""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=134&option=com_quix&view=page,200,https://psitrends.com/index.php?id=134&option=com_quix&view=page,en-gb,Аcademy of archetypal consulting,"[""Мандала Сила Рода""]",[],[],,5f2562b23f675b273883b91ff354350bc0377b590bb8d1f1f6aefd71c67b261d,ecd162ceb9c67d55b9400055c706073d160c6bc15d8f6ac09ddd1c82d4e1b461,53282,4462,0.71,False,,"[{""type"": ""quix"", ""id"": ""134"", ""language"": ""ru-RU""}, {""type"": ""menu_exact"", ""id"": ""345"", ""language"": ""ru-RU""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=135&option=com_quix&view=page,200,https://psitrends.com/index.php?id=135&option=com_quix&view=page,en-gb,Mandalas and Artifacts,"[""Mandalas and Artifacts""]",[],[],,d1690bb33fcee06b9038fc74794252030a021cbe9b80fc26f04822a64c8fe0cc,055e4b56b4f144a779170c07fc76384698b659aed9173812aaa9f3bca10765fb,49576,2824,0.659,False,,"[{""type"": ""quix"", ""id"": ""135"", ""language"": ""en-GB""}, {""type"": ""menu_exact"", ""id"": ""346"", ""language"": ""en-GB""}]",,055e4b56b4f144a779170c07fc76384698b659aed9173812aaa9f3bca10765fb,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=136&option=com_quix&view=page,200,https://psitrends.com/index.php?id=136&option=com_quix&view=page,en-gb,Mandala of the Great Mother,"[""Mandala of the Great Mother""]",[],[],,cac2d8bc3984a69871323177aaf9325eaf5ee57210485b8d0771cc2b24cafbcc,16655d09839908ffcfa9cdbeb523caca20107db286e40fa1632b2455932dbedc,79005,9140,0.687,False,,"[{""type"": ""quix"", ""id"": ""136"", ""language"": ""en-GB""}, {""type"": ""menu_exact"", ""id"": ""347"", ""language"": ""en-GB""}]",,16655d09839908ffcfa9cdbeb523caca20107db286e40fa1632b2455932dbedc,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=137&option=com_quix&view=page,200,https://psitrends.com/index.php?id=137&option=com_quix&view=page,en-gb,Mandala of the Great Father,"[""Mandala of the Great Father""]",[],[],,ecfc05a78bea30adb0b844aff13e882b99e8a578a396ecf6b15b22c3fe52f3ee,647c0a45a2cdd4f84ab1a9474d7f4968f656c5e5f90865ad15faee7dc7a4a5d7,58763,4274,0.74,False,,"[{""type"": ""quix"", ""id"": ""137"", ""language"": ""en-GB""}, {""type"": ""menu_exact"", ""id"": ""348"", ""language"": ""en-GB""}]",,647c0a45a2cdd4f84ab1a9474d7f4968f656c5e5f90865ad15faee7dc7a4a5d7,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=138&option=com_quix&view=page,200,https://psitrends.com/index.php?id=138&option=com_quix&view=page,en-gb,Mandala Power of the Family,"[""Mandala Power of the Family""]",[],[],,139aeb1a755b93f6edcb8e3e3807c584d1596644289f3851df7e4cc36199fa6e,fed4c1ed1926b77ccfdb7541d6157a061a8ee97ecd87de1a5851a45ffd7de4a4,51786,4706,0.678,False,,"[{""type"": ""quix"", ""id"": ""138"", ""language"": ""en-GB""}, {""type"": ""menu_exact"", ""id"": ""349"", ""language"": ""en-GB""}]",,fed4c1ed1926b77ccfdb7541d6157a061a8ee97ecd87de1a5851a45ffd7de4a4,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=139&option=com_quix&view=page,200,https://psitrends.com/index.php?id=139&option=com_quix&view=page,en-gb,Articles,"[""Academy of archetypal consulting Articles""]",[],[],,68d3af1f3b5ef2772fbcf1c6dd4ef1d2eb4a4f11474330aa1104ccde4e8ad62e,81cb467fff66718695b806f369b07ac4e972a36993f98cfccaca16798e6355df,129336,14159,0.776,False,,"[{""type"": ""quix"", ""id"": ""139"", ""language"": ""en-GB""}, {""type"": ""menu_exact"", ""id"": ""351"", ""language"": ""en-GB""}]",,81cb467fff66718695b806f369b07ac4e972a36993f98cfccaca16798e6355df,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=140&option=com_quix&view=page,200,https://psitrends.com/index.php?id=140&option=com_quix&view=page,en-gb,Аcademy of archetypal consulting,"[""Статьи Академии архетипического консалтинга""]",[],[],,87b41a57434a4e1d873e9c0192fa31b6d6c01373f8066488d4d8825d8b019d47,67e2728737245b25ee8b9b1da9ef14c37f8f84a505b3ac7aaf9dc6913adebb96,136793,13109,0.842,False,,"[{""type"": ""quix"", ""id"": ""140"", ""language"": ""ru-RU""}, {""type"": ""menu_exact"", ""id"": ""350"", ""language"": ""ru-RU""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=141&option=com_quix&view=page,200,https://psitrends.com/index.php?id=141&option=com_quix&view=page,en-gb,Аcademy of archetypal consulting,[],[],[],,49c249d65a87c7d9f636a6bd639c5ac3227f84dcc6b0ea1e5e07990d49629c0a,0e2d3bfd1407cc9e1ffd89db3027d569e4529cd9c967af72e75a0ce34aee88cb,258264,5287,0.943,False,,"[{""type"": ""quix"", ""id"": ""141"", ""language"": ""ru-RU""}, {""type"": ""menu_exact"", ""id"": ""204"", ""language"": ""ru-RU""}]",,,,"Same published Quix record141 is mapped to Russian home menu204, but bare query currently renders html lang=en-gb and a different visible-text hash.",REVIEW_NEEDED
https://psitrends.com/index.php?id=1&option=com_content&view=article,200,https://psitrends.com/index.php?id=1&option=com_content&view=article,en-gb,Packages,"[""Packages""]",[],[],,05ad1bd9ddd383e22f4410da1d32cd9a4dc9ed9d5d08b09eae3b6c15690f9274,88e8b1979a1f4043a83c9cfe8cdd1b7fbe9ee09bfaa943162e27866fcc142a05,22049,2151,0.591,False,,"[{""type"": ""content"", ""id"": ""1"", ""language"": ""*""}, {""type"": ""menu_exact"", ""id"": ""120"", ""language"": ""*""}]",,88e8b1979a1f4043a83c9cfe8cdd1b7fbe9ee09bfaa943162e27866fcc142a05,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=2&option=com_content&view=article,200,https://psitrends.com/index.php?id=2&option=com_content&view=article,en-gb,Region,"[""Region""]",[],[],,a98bc769b97ab2de293642136e4742e0b0c4ca697ba028fe8c8077b641f9e252,2c0b82eebb4907bdbfe8c593588718628d6f981a738522d1f0aa7296fc1a7b98,64060,2837,0.693,False,,"[{""type"": ""content"", ""id"": ""2"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=3&option=com_content&view=article,200,https://psitrends.com/index.php?id=3&option=com_content&view=article,en-gb,Italy,"[""Italy""]",[],[],,a007139ab5e0831b51709eb76213c86afe232d6bce37b70037efb01f2fe9e4d5,c7688a8f9279896a6d3ba1e9bd3e088d2417e13536c72d260f31d2980c87db65,38001,2413,0.656,False,,"[{""type"": ""content"", ""id"": ""3"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=4&option=com_content&view=article,200,https://psitrends.com/index.php?id=4&option=com_content&view=article,en-gb,Oceania,"[""Oceania""]",[],[],,b0198afa8c75839396e91375df52e7b216aa2686be62047feaa1789865c570ab,fc10590bd6001f52eb86b7fad0c130b213c64e5dba09b48d29049e5389141af4,46536,2495,0.736,False,,"[{""type"": ""content"", ""id"": ""4"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=5&option=com_content&view=article,200,https://psitrends.com/index.php?id=5&option=com_content&view=article,en-gb,Adventures,"[""Adventures""]",[],[],,d67844b48c25684c4eaa8543da05e8270cb67e6874043d396012cdd5678ba723,48528edfcfaecf34909635658f56326e2e68d90344ed114ca1d0f634698b7225,58884,2908,0.773,False,,"[{""type"": ""content"", ""id"": ""5"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=6&option=com_content&view=article,200,https://psitrends.com/index.php?id=6&option=com_content&view=article,en-gb,Rock Climbing,"[""Rock Climbing""]",[],[],,1e97e9f8fca030450e0156461827821090ee4925fba5ce1bf72d689340baaf66,fa0effff27a36369c1eee994f7af5b0227c3ddacdb15f2906ba6a14a0c91f232,83295,6588,0.759,False,,"[{""type"": ""content"", ""id"": ""6"", ""language"": ""*""}, {""type"": ""menu_exact"", ""id"": ""112"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=7&option=com_content&view=article,200,https://psitrends.com/index.php?id=7&option=com_content&view=article,en-gb,Rafting,"[""Rafting""]",[],[],,4e4f46e71a61c59c57d494035e86e02b7655c7a6687c5adb9475a7c9de5af147,d6b669f145f1ccba9aa2527d23ad2478725361d7cbc8865180d548cb7055309e,60112,4766,0.717,False,,"[{""type"": ""content"", ""id"": ""7"", ""language"": ""*""}, {""type"": ""menu_exact"", ""id"": ""111"", ""language"": ""*""}]",,d6b669f145f1ccba9aa2527d23ad2478725361d7cbc8865180d548cb7055309e,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=8&option=com_content&view=article,200,https://psitrends.com/index.php?id=8&option=com_content&view=article,en-gb,Driving,"[""Driving""]",[],[],,839db36786bce9e172a6ecc4e17a272c4d5bbb56d42056b7649103f3b5798692,8938e9f6b7936d8ae6251435e9644468f123a735eeaf23ff34ae66958d04d9ea,49116,2601,0.724,False,,"[{""type"": ""content"", ""id"": ""8"", ""language"": ""*""}, {""type"": ""menu_exact"", ""id"": ""110"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=9&option=com_content&view=article,200,https://psitrends.com/index.php?id=9&option=com_content&view=article,en-gb,Enjoyable friends and family tour,"[""Enjoyable friends and family tour""]",[],[],,91f7cd871cf90a841acd60903102b4deeaecf0e74cd0c1c95f7442595e63ab17,878d5788facb90629f050b60712fa39cfe715e3d7c4d58ad2bd89f2b0a44d002,76203,5546,0.763,False,,"[{""type"": ""content"", ""id"": ""9"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=10&option=com_content&view=article,200,https://psitrends.com/index.php?id=10&option=com_content&view=article,en-gb,Enjoy your holiday with fun,"[""Enjoy your holiday with fun""]",[],[],,c28d5f78570ac8b67d73e8c9a0191aa3617f2d63ff0c81423046b48780ec77aa,3846f472f633d2195ad2e387e69ce6e9ca146348f9507fcd53adab9b560c95aa,76193,5534,0.768,False,,"[{""type"": ""content"", ""id"": ""10"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=11&option=com_content&view=article,200,https://psitrends.com/index.php?id=11&option=com_content&view=article,en-gb,Enjoy your vacation with your family,"[""Enjoy your vacation with your family""]",[],[],,63086c2330efe8dfe690261f00ac7cca03903bb9114679acf688256589282d49,98c0c7688a166d32d5badc732d23dab733ff84b59a69b651d89ec3a9b0fb04cf,82203,9668,0.762,False,,"[{""type"": ""content"", ""id"": ""11"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=12&option=com_content&view=article,200,https://psitrends.com/index.php?id=12&option=com_content&view=article,en-gb,Fall In Love With Portugal Places,"[""Fall In Love With Portugal Places""]",[],[],,e62e9e343a83d7eb3fca4ad223ddeb6f77527f2792ab477c5aedb6babfd8a875,ae9dee93aeb783508b600ee54c0e64b76d895d76bfb5020d04ae3a5fe703b194,76205,5546,0.733,False,,"[{""type"": ""content"", ""id"": ""12"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=13&option=com_content&view=article,200,https://psitrends.com/index.php?id=13&option=com_content&view=article,en-gb,What Everyone Want To Travel,"[""What Everyone Want To Travel""]",[],[],,a503451e9f54eceac91ebbffc78b63480656171744aef297de7b17e807eb940b,12f699bf7a8d240b6b61740ef55433f27ba7a0b5d174b7fe67954b5af91ca0ba,76194,5536,0.794,False,,"[{""type"": ""content"", ""id"": ""13"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=14&option=com_content&view=article,200,https://psitrends.com/index.php?id=14&option=com_content&view=article,en-gb,Canada,"[""Canada""]",[],[],,a28b3604e18235e86cd3ed49bf02629640781d87dac40e07968a69cfc47de7cf,10a886bb85821c91f6ac353fb8d5a2641341d2246186d994ba34b8a794504cb0,63980,4841,0.691,False,,"[{""type"": ""content"", ""id"": ""14"", ""language"": ""*""}, {""type"": ""menu_exact"", ""id"": ""106"", ""language"": ""*""}]",,10a886bb85821c91f6ac353fb8d5a2641341d2246186d994ba34b8a794504cb0,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=16&option=com_content&view=article,200,https://psitrends.com/index.php?id=16&option=com_content&view=article,en-gb,The travel in Italy Mystery Revealed,"[""The travel in Italy Mystery Revealed""]",[],[],,61299309b8ff4e50982494590b922bcd5b728aed2650fc19a4db4e5a7afec6a4,a0d825d0852cfbe67d68ac5bb746f74d8493d707d8426afef2b8db247b81c5fe,22106,2207,0.609,False,,"[{""type"": ""content"", ""id"": ""16"", ""language"": ""*""}]",,a0d825d0852cfbe67d68ac5bb746f74d8493d707d8426afef2b8db247b81c5fe,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=17&option=com_content&view=article,200,https://psitrends.com/index.php?id=17&option=com_content&view=article,en-gb,Fall in love with Canada places,"[""Fall in love with Canada places""]",[],[],,c9e0554fd9969d091027b50689bdfc5461dc5eab19dc214dd61cbf9980b2fa48,da871adcf727aefbf0a9fe64f0ca5b37531eab68ea3d01f8a5ec420efb9f5f6a,76243,5542,0.709,False,,"[{""type"": ""content"", ""id"": ""17"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=18&option=com_content&view=article,200,https://psitrends.com/index.php?id=18&option=com_content&view=article,en-gb,Alaska Rafting on the Tatshenshini River,"[""Alaska Rafting on the Tatshenshini River""]",[],[],,c58aec44ca7f42771604d16c324d382c3aa5a9c42a5d45d3eff3203a416764ed,83ed9560c74e42eeedfd5be51e3d9fd636e461490231ae7c320cc7cce8ba3044,76765,5611,0.701,False,,"[{""type"": ""content"", ""id"": ""18"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=19&option=com_content&view=article,200,https://psitrends.com/index.php?id=19&option=com_content&view=article,en-gb,Destinations,"[""Destinations""]",[],[],,5eb6841fdb2c13abe898d86a1e712ce2c2acbc162802490fa213e603cbb33fe1,f288039abab19a8b2bb43f7e87d78cc2766b0e19b173c1ad730bb7f7a1b66edf,64077,3079,0.769,False,,"[{""type"": ""content"", ""id"": ""19"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=20&option=com_content&view=article,200,https://psitrends.com/index.php?id=20&option=com_content&view=article,en-gb,The Ultimate Secret Of Australia beauty,"[""The Ultimate Secret Of Australia beauty""]",[],[],,9e174100eedc0077e8ba4fb088f83db3e9bc3e31a7f99b211ced1f18f5ff98a0,ef432e61f9f55a2719f2120aef9a9970ce3a5c4d5584e37d2c5aa0f070e33a79,76219,5558,0.723,False,,"[{""type"": ""content"", ""id"": ""20"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=21&option=com_content&view=article,200,https://psitrends.com/index.php?id=21&option=com_content&view=article,en-gb,The travel in Italy Mystery Revealed,"[""The travel in Italy Mystery Revealed""]",[],[],,efaaedc27108c1bdf7b5cddee29074e9e79f3083adbe27020d35db561da3f82d,a0d825d0852cfbe67d68ac5bb746f74d8493d707d8426afef2b8db247b81c5fe,22106,2207,0.643,False,,"[{""type"": ""content"", ""id"": ""21"", ""language"": ""*""}]",,a0d825d0852cfbe67d68ac5bb746f74d8493d707d8426afef2b8db247b81c5fe,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=22&option=com_content&view=article,200,https://psitrends.com/index.php?id=22&option=com_content&view=article,en-gb,Refuse to die and unlived lift,"[""Refuse to die and unlived lift""]",[],[],,03066fd67948d25fa6c2ddd27eb465e3b5926f5f2d6398bf34fd7fc765a212da,88371d4ac6d7d8af8c5da1059ea8a0b7028bbb735da2ea6b99225aa91afa9041,22860,2945,0.598,False,,"[{""type"": ""content"", ""id"": ""22"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=23&option=com_content&view=article,200,https://psitrends.com/index.php?id=23&option=com_content&view=article,en-gb,10 Top US States to Visit for International Tourists,"[""10 Top US States to Visit for International Tourists""]",[],[],,5f8660b5981a5e91239dfe9cb2d0e5df475bd4150fae9d812d09849934738247,27b9196aac3453128df671858b529b825289f065f5b87f820aa4c20da2525845,23478,3556,0.609,False,,"[{""type"": ""content"", ""id"": ""23"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=24&option=com_content&view=article,200,https://psitrends.com/index.php?id=24&option=com_content&view=article,en-gb,6 Romantic Things To Do In Amsterdam,"[""6 Romantic Things To Do In Amsterdam""]",[],[],,808658dda42ebc96d34a374c33bd94bfb5b9ce30a1c8334cedb0cf4dc562feb4,324a2774129865ac2f458d84689c4173e8bb36f438a8c3ea60844aadbbd5263f,23202,3280,0.603,False,,"[{""type"": ""content"", ""id"": ""24"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=25&option=com_content&view=article,200,https://psitrends.com/index.php?id=25&option=com_content&view=article,en-gb,How To Get Strangers To Take Epic Travel Photos Of You,"[""How To Get Strangers To Take Epic Travel Photos Of You""]",[],[],,51f856f3858488aa6bb0235323659a2fb6b4558a60fe686fcd04001919a1e398,18ccf0955f34cb47794d74718af87075a904d6d600dff9c49be3f4216677fc67,23484,3560,0.601,False,,"[{""type"": ""content"", ""id"": ""25"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=26&option=com_content&view=article,200,https://psitrends.com/index.php?id=26&option=com_content&view=article,en-gb,5 things you have to know,"[""5 things you have to know""]",[],[],,31be8be8a9ddfe12b47eb5c24f2a9d4758508c0a8cdfe7f977468727e848f11c,59a20932917d96a6b7f2570ff03dd81d909d32c136cfc6ae72d9925d2168da8a,22768,2852,0.606,False,,"[{""type"": ""content"", ""id"": ""26"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=27&option=com_content&view=article,200,https://psitrends.com/index.php?id=27&option=com_content&view=article,en-gb,Believe In Your Mexico Beauty,"[""Believe In Your Mexico Beauty""]",[],[],,93e541a9fe0ce2e00db2b2102530519fa848eae0816bfde2f6c75cd1a6855c4a,9137dab3534d298d6b87f27f6efb23319384d019d6738a82ca40bd22c60ada58,22095,2193,0.56,False,,"[{""type"": ""content"", ""id"": ""27"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=28&option=com_content&view=article,200,https://psitrends.com/index.php?id=28&option=com_content&view=article,en-gb,Take The Stress Out Of,"[""Take The Stress Out Of""]",[],[],,e59968fdd1e7aeab50f948fdb704cec31fde99ce64893732561d3004306909af,1bafddb027d86fed70d3dace8b7b78399abf3caeb6da2d58abddf2e5bb5c7694,22078,2179,0.602,False,,"[{""type"": ""content"", ""id"": ""28"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=29&option=com_content&view=article,200,https://psitrends.com/index.php?id=29&option=com_content&view=article,en-gb,Reasons Why You Are Traveler,"[""Reasons Why You Are Traveler""]",[],[],,24d10f27190b275d97fa9ed8af14b3e6039f5bd7d10a6bedffdcddad08cec0af,e084e51b66ab9cbac9ebf117dfe8c522532d952e914d41c84843cfe97551f7c3,75497,5536,0.717,False,,"[{""type"": ""content"", ""id"": ""29"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=30&option=com_content&view=article,200,https://psitrends.com/index.php?id=30&option=com_content&view=article,en-gb,Win Friends And Influence People,"[""Win Friends And Influence People""]",[],[],,e3ea1b5c733268cca9ed3899d0e587ccd3c46a347776e7ca43cee715b0baf04b,4d3e210a350383bbbca9ff628367d0a44e4661118f0256bcacdb9ead718b929b,75504,5544,0.738,False,,"[{""type"": ""content"", ""id"": ""30"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=31&option=com_content&view=article,200,https://psitrends.com/index.php?id=31&option=com_content&view=article,en-gb,Realizations When You Need Vacation,"[""Realizations When You Need Vacation""]",[],[],,6b114de88813a3c7e28ff9a27fb3e0ac99c71fd30617af4d5ad05bb88b73d90a,374034452f990c80efd3c2db5823bc160ecf78d6d7c8ee1d673045521724bc0a,75509,5550,0.705,False,,"[{""type"": ""content"", ""id"": ""31"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=32&option=com_content&view=article,200,https://psitrends.com/index.php?id=32&option=com_content&view=article,en-gb,Enjoy your vacation with your friends,"[""Enjoy your vacation with your friends""]",[],[],,d8e9ff57af6dfc2f0225e923ffa242d26c7c509777e4d5b064583815c9883ff6,89430a13dc00304f02b054310ffc618abd91b73ffff00c7cd22cdeaea0ed142e,75362,5554,0.725,False,,"[{""type"": ""content"", ""id"": ""32"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=33&option=com_content&view=article,200,https://psitrends.com/index.php?id=33&option=com_content&view=article,en-gb,Summer Vacation in Malayang,"[""Summer Vacation in Malayang""]",[],[],,6018744a63277f45c7e68b6cc6d8d3814c844bdf74bc5bbeca3969ec47374557,3bc5f91370c87bf6318937825cbc43141ee500b1961eee5db278425a4e2ea569,76192,5534,0.713,False,,"[{""type"": ""content"", ""id"": ""33"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=34&option=com_content&view=article,200,https://psitrends.com/index.php?id=34&option=com_content&view=article,en-gb,What Everyone Ought To Know,"[""What Everyone Ought To Know""]",[],[],,008de212de8d56a4204870625af1e5749d318df01f772c34c39c47e49d2aed7c,998b12db855fb114f98dbad33e4af8b8c9a4250835ab58d5fe3680e5a69b7202,76236,5534,0.733,False,,"[{""type"": ""content"", ""id"": ""34"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=35&option=com_content&view=article,200,https://psitrends.com/index.php?id=35&option=com_content&view=article,en-gb,Fall In Love With Greece Places,"[""Fall In Love With Greece Places""]",[],[],,d3d5c70b27edeca48db0e6bb76d4f95b07dbdc4b653bbfee625a6fd1bed2f004,c7713d42e0af3777fdebc1c3b2ce591bc3a8d18c8bc558941b96a816b7b3492c,76201,5542,0.716,False,,"[{""type"": ""content"", ""id"": ""35"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
https://psitrends.com/index.php?id=36&option=com_content&view=article,200,https://psitrends.com/index.php?id=36&option=com_content&view=article,en-gb,The travel in Italy Mystery Places,"[""The travel in Italy Mystery Places""]",[],[],,34720c079e14d570feebfd66a6b2101482922ce1f151fe57aacb13fd03fcc2b8,23c174211578f9de626c16303924ac591eecbc16fc17b3ce181bb94658f4ceb6,76207,5548,0.717,False,,"[{""type"": ""content"", ""id"": ""36"", ""language"": ""*""}]",,,,,REVIEW_NEEDED
